condition,contrast,status,metric,seed,delta,mean_delta,std_population,seeds_favor_B
student_t_d64_df3.0_cor,B-A,complete,q990_err,8925,6.64690055691454e-08,4.4312670379430263e-08,3.13337897177794e-08,0
student_t_d64_df3.0_cor,B-A,complete,q990_err,77395,0.0,4.4312670379430263e-08,3.13337897177794e-08,0
student_t_d64_df3.0_cor,B-A,complete,q990_err,65457,6.64690055691454e-08,4.4312670379430263e-08,3.13337897177794e-08,0
student_t_d64_df3.0_cor,B-A,complete,q995_err,8925,0.0,3.636769764387796e-08,5.1431691240256274e-08,0
student_t_d64_df3.0_cor,B-A,complete,q995_err,77395,0.0,3.636769764387796e-08,5.1431691240256274e-08,0
student_t_d64_df3.0_cor,B-A,complete,q995_err,65457,1.091030929316339e-07,3.636769764387796e-08,5.1431691240256274e-08,0
student_t_d64_df3.0_cor,B-A,complete,radial_w1,8925,-5.960464477539063e-08,-3.9736429850260414e-08,2.8097899007262688e-08,2
student_t_d64_df3.0_cor,B-A,complete,radial_w1,77395,-5.960464477539063e-08,-3.9736429850260414e-08,2.8097899007262688e-08,2
student_t_d64_df3.0_cor,B-A,complete,radial_w1,65457,0.0,-3.9736429850260414e-08,2.8097899007262688e-08,2
student_t_d64_df3.0_cor,B-A,complete,sample_time_s,8925,0.12674523144960403,0.12215945621331532,0.004788233915065895,
student_t_d64_df3.0_cor,B-A,complete,sample_time_s,77395,0.11555162072181702,0.12215945621331532,0.004788233915065895,
student_t_d64_df3.0_cor,B-A,complete,sample_time_s,65457,0.12418151646852493,0.12215945621331532,0.004788233915065895,
student_t_d64_df3.0_cor,B-A,complete,sliced_w1,8925,0.04013699293136597,-0.18370264768600464,0.17589557593260322,2
student_t_d64_df3.0_cor,B-A,complete,sliced_w1,77395,-0.2016504406929016,-0.18370264768600464,0.17589557593260322,2
student_t_d64_df3.0_cor,B-A,complete,sliced_w1,65457,-0.38959449529647827,-0.18370264768600464,0.17589557593260322,2
student_t_d64_df3.0_cor,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,total_train_time_s,8925,-1.6688439846038818,0.3642434800664584,1.4395651608625208,
student_t_d64_df3.0_cor,B-A,complete,total_train_time_s,77395,1.4726474285125732,0.3642434800664584,1.4395651608625208,
student_t_d64_df3.0_cor,B-A,complete,total_train_time_s,65457,1.2889269962906837,0.3642434800664584,1.4395651608625208,
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin0,8925,4.885345697402954e-05,0.0002077075963219007,0.00028848772845908573,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin0,77395,0.0006125755608081818,0.0002077075963219007,0.00028848772845908573,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin0,65457,-3.830622881650925e-05,0.0002077075963219007,0.00028848772845908573,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin1,8925,3.27378511428833e-05,6.698630750179291e-05,3.577773984195669e-05,0
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin1,77395,0.00011636503040790558,6.698630750179291e-05,3.577773984195669e-05,0
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin1,65457,5.1856040954589844e-05,6.698630750179291e-05,3.577773984195669e-05,0
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin2,8925,7.035024464130402e-05,1.4391417304674784e-05,5.618650503908168e-05,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin2,77395,-6.24433159828186e-05,1.4391417304674784e-05,5.618650503908168e-05,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin2,65457,3.526732325553894e-05,1.4391417304674784e-05,5.618650503908168e-05,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin3,8925,0.0005107307806611061,0.0003080515501399835,0.0002918996895120334,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin3,77395,-0.00010473467409610748,0.0003080515501399835,0.0002918996895120334,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_bin3,65457,0.0005181585438549519,0.0003080515501399835,0.0002918996895120334,1
student_t_d64_df3.0_cor,B-C,complete,angular_sw_mean,8925,0.00016566808335483074,0.00014928421781708798,1.1597353587052628e-05,0
student_t_d64_df3.0_cor,B-C,complete,angular_sw_mean,77395,0.00014044065028429031,0.00014928421781708798,1.1597353587052628e-05,0
student_t_d64_df3.0_cor,B-C,complete,angular_sw_mean,65457,0.00014174391981214285,0.00014928421781708798,1.1597353587052628e-05,0
student_t_d64_df3.0_cor,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,mmd,8925,3.147125244140625e-05,1.4901161193847656e-05,1.786098375090236e-05,1
student_t_d64_df3.0_cor,B-C,complete,mmd,77395,-9.894371032714844e-06,1.4901161193847656e-05,1.786098375090236e-05,1
student_t_d64_df3.0_cor,B-C,complete,mmd,65457,2.3126602172851562e-05,1.4901161193847656e-05,1.786098375090236e-05,1
student_t_d64_df3.0_cor,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-C,complete,nfe,8925,0,0,0.0,
student_t_d64_df3.0_cor,B-C,complete,nfe,77395,0,0,0.0,
student_t_d64_df3.0_cor,B-C,complete,nfe,65457,0,0,0.0,
student_t_d64_df3.0_cor,B-C,complete,q950_err,8925,-9.686821196043527e-08,-3.228940398681176e-08,9.132822607818614e-08,2
student_t_d64_df3.0_cor,B-C,complete,q950_err,77395,9.686821196043527e-08,-3.228940398681176e-08,9.132822607818614e-08,2
student_t_d64_df3.0_cor,B-C,complete,q950_err,65457,-9.686821196043527e-08,-3.228940398681176e-08,9.132822607818614e-08,2
student_t_d64_df3.0_cor,B-C,complete,q990_err,8925,6.64690055691454e-08,2.2156335189715132e-08,3.13337897177794e-08,0
student_t_d64_df3.0_cor,B-C,complete,q990_err,77395,0.0,2.2156335189715132e-08,3.13337897177794e-08,0
student_t_d64_df3.0_cor,B-C,complete,q990_err,65457,0.0,2.2156335189715132e-08,3.13337897177794e-08,0
student_t_d64_df3.0_cor,B-C,complete,q995_err,8925,1.091030929316339e-07,0.0,8.908230234731903e-08,1
student_t_d64_df3.0_cor,B-C,complete,q995_err,77395,-1.091030929316339e-07,0.0,8.908230234731903e-08,1
student_t_d64_df3.0_cor,B-C,complete,q995_err,65457,0.0,0.0,8.908230234731903e-08,1
student_t_d64_df3.0_cor,B-C,complete,radial_w1,8925,1.1920928955078125e-07,9.934107462565105e-08,1.2247590229846988e-07,1
student_t_d64_df3.0_cor,B-C,complete,radial_w1,77395,-5.960464477539063e-08,9.934107462565105e-08,1.2247590229846988e-07,1
student_t_d64_df3.0_cor,B-C,complete,radial_w1,65457,2.384185791015625e-07,9.934107462565105e-08,1.2247590229846988e-07,1
student_t_d64_df3.0_cor,B-C,complete,sample_time_s,8925,0.04904985427856445,0.04018729428450266,0.0066220267903291255,
student_t_d64_df3.0_cor,B-C,complete,sample_time_s,77395,0.0331353023648262,0.04018729428450266,0.0066220267903291255,
student_t_d64_df3.0_cor,B-C,complete,sample_time_s,65457,0.03837672621011734,0.04018729428450266,0.0066220267903291255,
student_t_d64_df3.0_cor,B-C,complete,sliced_w1,8925,0.0115852952003479,0.005691170692443848,0.008835489565197733,1
student_t_d64_df3.0_cor,B-C,complete,sliced_w1,77395,-0.0067975521087646484,0.005691170692443848,0.008835489565197733,1
student_t_d64_df3.0_cor,B-C,complete,sliced_w1,65457,0.012285768985748291,0.005691170692443848,0.008835489565197733,1
student_t_d64_df3.0_cor,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-C,complete,total_train_time_s,8925,5.379270493984222,-0.411802018682162,4.769573947325991,
student_t_d64_df3.0_cor,B-C,complete,total_train_time_s,77395,-0.3121984079480171,-0.411802018682162,4.769573947325991,
student_t_d64_df3.0_cor,B-C,complete,total_train_time_s,65457,-6.302478142082691,-0.411802018682162,4.769573947325991,
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin0,8925,0.0029141977429389954,0.0018316836406787236,0.0016363484174238547,1
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin0,77395,0.0030617471784353256,0.0018316836406787236,0.0016363484174238547,1
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin0,65457,-0.00048089399933815,0.0018316836406787236,0.0016363484174238547,1
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin1,8925,0.0008326470851898193,-0.00021951521436373392,0.0009419457323298047,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin1,77395,-3.8059428334236145e-05,-0.00021951521436373392,0.0009419457323298047,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin1,65457,-0.001453133299946785,-0.00021951521436373392,0.0009419457323298047,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin2,8925,-0.0005040252581238747,-0.000888562761247158,0.0012194812996877693,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin2,77395,0.0003751218318939209,-0.000888562761247158,0.0012194812996877693,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin2,65457,-0.0025367848575115204,-0.000888562761247158,0.0012194812996877693,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin3,8925,0.0007197270169854164,-0.0011607908333341281,0.0014000255451500079,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin3,77395,-0.0015645362436771393,-0.0011607908333341281,0.0014000255451500079,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_bin3,65457,-0.0026375632733106613,-0.0011607908333341281,0.0014000255451500079,2
student_t_d8_df3.0_cor,B-A,complete,angular_sw_mean,8925,0.0009906366467475891,-0.0001092962920665741,0.0011991485067106573,1
student_t_d8_df3.0_cor,B-A,complete,angular_sw_mean,77395,0.0004585683345794678,-0.0001092962920665741,0.0011991485067106573,1
student_t_d8_df3.0_cor,B-A,complete,angular_sw_mean,65457,-0.0017770938575267792,-0.0001092962920665741,0.0011991485067106573,1
student_t_d8_df3.0_cor,B-A,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,mmd,8925,5.602836608886719e-06,-6.94592793782552e-05,9.87467631335363e-05,2
student_t_d8_df3.0_cor,B-A,complete,mmd,77395,-5.0067901611328125e-06,-6.94592793782552e-05,9.87467631335363e-05,2
student_t_d8_df3.0_cor,B-A,complete,mmd,65457,-0.00020897388458251953,-6.94592793782552e-05,9.87467631335363e-05,2
student_t_d8_df3.0_cor,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-A,complete,nfe,8925,0,0,0.0,
student_t_d8_df3.0_cor,B-A,complete,nfe,77395,0,0,0.0,
student_t_d8_df3.0_cor,B-A,complete,nfe,65457,0,0,0.0,
student_t_d8_df3.0_cor,B-A,complete,q950_err,8925,-2.3623898092817522e-07,-1.3124387829343068e-07,7.424274906440541e-08,3
student_t_d8_df3.0_cor,B-A,complete,q950_err,77395,-7.87463269760584e-08,-1.3124387829343068e-07,7.424274906440541e-08,3
student_t_d8_df3.0_cor,B-A,complete,q950_err,65457,-7.87463269760584e-08,-1.3124387829343068e-07,7.424274906440541e-08,3
student_t_d8_df3.0_cor,B-A,complete,q990_err,8925,-3.964374151663175e-07,-1.9821870758315874e-07,1.6184489701756183e-07,2
student_t_d8_df3.0_cor,B-A,complete,q990_err,77395,-1.9821870758315874e-07,-1.9821870758315874e-07,1.6184489701756183e-07,2
student_t_d8_df3.0_cor,B-A,complete,q990_err,65457,0.0,-1.9821870758315874e-07,1.6184489701756183e-07,2
student_t_d8_df3.0_cor,B-A,complete,q995_err,8925,0.0,5.465539486271265e-08,2.0450176192624227e-07,1
student_t_d8_df3.0_cor,B-A,complete,q995_err,77395,3.2793236919015367e-07,5.465539486271265e-08,2.0450176192624227e-07,1
student_t_d8_df3.0_cor,B-A,complete,q995_err,65457,-1.6396618460201573e-07,5.465539486271265e-08,2.0450176192624227e-07,1
student_t_d8_df3.0_cor,B-A,complete,radial_w1,8925,-2.9802322387695312e-08,4.967053731282552e-09,2.5327103900873586e-08,1
student_t_d8_df3.0_cor,B-A,complete,radial_w1,77395,1.4901161193847656e-08,4.967053731282552e-09,2.5327103900873586e-08,1
student_t_d8_df3.0_cor,B-A,complete,radial_w1,65457,2.9802322387695312e-08,4.967053731282552e-09,2.5327103900873586e-08,1
student_t_d8_df3.0_cor,B-A,complete,sample_time_s,8925,0.08677467703819275,0.07673416286706924,0.007690862277919799,
student_t_d8_df3.0_cor,B-A,complete,sample_time_s,77395,0.06809242814779282,0.07673416286706924,0.007690862277919799,
student_t_d8_df3.0_cor,B-A,complete,sample_time_s,65457,0.07533538341522217,0.07673416286706924,0.007690862277919799,
student_t_d8_df3.0_cor,B-A,complete,sliced_w1,8925,0.0026580244302749634,-0.014769206444422403,0.014339610483687936,2
student_t_d8_df3.0_cor,B-A,complete,sliced_w1,77395,-0.014501988887786865,-0.014769206444422403,0.014339610483687936,2
student_t_d8_df3.0_cor,B-A,complete,sliced_w1,65457,-0.03246365487575531,-0.014769206444422403,0.014339610483687936,2
student_t_d8_df3.0_cor,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-A,complete,total_train_time_s,8925,2.3180630430579185,0.5383867919445038,3.061570677582729,
student_t_d8_df3.0_cor,B-A,complete,total_train_time_s,77395,3.066791906952858,0.5383867919445038,3.061570677582729,
student_t_d8_df3.0_cor,B-A,complete,total_train_time_s,65457,-3.769694574177265,0.5383867919445038,3.061570677582729,
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin0,8925,-0.001965997740626335,-0.0027049736430247626,0.0005957151117927002,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin0,77395,-0.0034248195588588715,-0.0027049736430247626,0.0005957151117927002,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin0,65457,-0.002724103629589081,-0.0027049736430247626,0.0005957151117927002,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin1,8925,-0.0010020527988672256,-0.0006596331174174944,0.00043618784547579353,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin1,77395,-0.0009327782317996025,-0.0006596331174174944,0.00043618784547579353,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin1,65457,-4.406832158565521e-05,-0.0006596331174174944,0.00043618784547579353,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin2,8925,-0.0025500888004899025,-0.0018986243133743603,0.00046099562278114037,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin2,77395,-0.0015511903911828995,-0.0018986243133743603,0.00046099562278114037,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin2,65457,-0.0015945937484502792,-0.0018986243133743603,0.00046099562278114037,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin3,8925,-0.007109574042260647,-0.008306115555266539,0.0009845117836535108,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin3,77395,-0.008287854492664337,-0.008306115555266539,0.0009845117836535108,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_bin3,65457,-0.009520918130874634,-0.008306115555266539,0.0009845117836535108,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_mean,8925,-0.0031569283455610275,-0.003392336657270789,0.00016949565974960418,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_mean,77395,-0.0035491606686264277,-0.003392336657270789,0.00016949565974960418,3
student_t_d8_df3.0_cor,B-C,complete,angular_sw_mean,65457,-0.0034709209576249123,-0.003392336657270789,0.00016949565974960418,3
student_t_d8_df3.0_cor,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d8_df3.0_cor,B-C,complete,mmd,8925,-0.00017273426055908203,-0.00021731853485107422,3.167933133591536e-05,3
student_t_d8_df3.0_cor,B-C,complete,mmd,77395,-0.0002434253692626953,-0.00021731853485107422,3.167933133591536e-05,3
student_t_d8_df3.0_cor,B-C,complete,mmd,65457,-0.0002357959747314453,-0.00021731853485107422,3.167933133591536e-05,3
student_t_d8_df3.0_cor,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d8_df3.0_cor,B-C,complete,nfe,8925,0,0,0.0,
student_t_d8_df3.0_cor,B-C,complete,nfe,77395,0,0,0.0,
student_t_d8_df3.0_cor,B-C,complete,nfe,65457,0,0,0.0,
student_t_d8_df3.0_cor,B-C,complete,q950_err,8925,-7.87463269760584e-08,-5.249755131737227e-08,3.7121374532202704e-08,2
student_t_d8_df3.0_cor,B-C,complete,q950_err,77395,0.0,-5.249755131737227e-08,3.7121374532202704e-08,2
student_t_d8_df3.0_cor,B-C,complete,q950_err,65457,-7.87463269760584e-08,-5.249755131737227e-08,3.7121374532202704e-08,2
student_t_d8_df3.0_cor,B-C,complete,q990_err,8925,-2.9732806137647283e-07,-9.910935379215761e-08,1.6184489701897822e-07,2
student_t_d8_df3.0_cor,B-C,complete,q990_err,77395,-9.910935379331409e-08,-9.910935379215761e-08,1.6184489701897822e-07,2
student_t_d8_df3.0_cor,B-C,complete,q990_err,65457,9.910935379331409e-08,-9.910935379215761e-08,1.6184489701897822e-07,2
student_t_d8_df3.0_cor,B-C,complete,q995_err,8925,-2.459492768891458e-07,-1.366384871637205e-07,7.729440067170501e-08,3
student_t_d8_df3.0_cor,B-C,complete,q995_err,77395,-8.198309230100786e-08,-1.366384871637205e-07,7.729440067170501e-08,3
student_t_d8_df3.0_cor,B-C,complete,q995_err,65457,-8.198309230100786e-08,-1.366384871637205e-07,7.729440067170501e-08,3
student_t_d8_df3.0_cor,B-C,complete,radial_w1,8925,-4.470348358154297e-08,-1.9868214925130207e-08,2.5327103900873586e-08,2
student_t_d8_df3.0_cor,B-C,complete,radial_w1,77395,-2.9802322387695312e-08,-1.9868214925130207e-08,2.5327103900873586e-08,2
student_t_d8_df3.0_cor,B-C,complete,radial_w1,65457,1.4901161193847656e-08,-1.9868214925130207e-08,2.5327103900873586e-08,2
student_t_d8_df3.0_cor,B-C,complete,sample_time_s,8925,0.04051891714334488,0.03091137856245041,0.007601320549848361,
student_t_d8_df3.0_cor,B-C,complete,sample_time_s,77395,0.021931305527687073,0.03091137856245041,0.007601320549848361,
student_t_d8_df3.0_cor,B-C,complete,sample_time_s,65457,0.030283913016319275,0.03091137856245041,0.007601320549848361,
